id_distribuidor,folio,saldo_vencido_total,pagos_vencidos,creditos_totales,creditos_con_claves_prevencion,creditos_completados_con_atraso,creditos_completados_sin_atraso
89278,1063530300,21945.0,124.0,31,19,8,23
89284,1063530111,7629.0,56.0,19,12,2,17
89317,1063530302,4160.0,16.0,25,12,2,23
89318,1063551370,109832.0,117.0,34,21,6,28
89319,1063529908,435.0,14.0,18,11,1,17
89320,1063530643,142257.0,272.0,61,38,15,46
89321,1063529912,0.0,0.0,4,3,0,4
89322,1063529947,125520.0,120.0,59,31,4,55
89324,1063529938,7150.0,56.0,40,24,1,39
89326,1063529934,12246.0,35.0,27,21,2,25
89328,1063529959,62556.0,181.0,98,36,7,91
89333,1063529932,5443.0,82.0,43,17,1,42
89364,1063530217,37231.0,70.0,40,30,8,32
89366,1063530029,119642.0,127.0,51,25,7,44
89369,1063530075,4576.0,10.0,50,31,2,48
89373,1063530218,22026.0,36.0,61,46,5,56
89375,1063530096,38690.0,48.0,19,17,3,16
89377,1063530084,40304.0,86.0,31,11,8,23
89395,1063529794,0.0,0.0,11,2,0,11
89396,1063529783,81579.0,91.0,93,23,3,90
89399,1063529797,0.0,79.0,37,15,0,37
89410,1063529787,23947.0,106.0,26,10,3,23
89418,1063529969,57843.0,65.0,57,33,6,51
89419,1063529991,16981.0,225.0,12,8,7,5
89420,1063529989,54772.0,27.0,32,20,3,29
89422,1063551330,88093.0,103.0,52,38,6,46
89424,1063529983,47941.0,37.0,64,51,3,61
89488,1063530250,64648.0,115.0,25,16,6,19
89489,1063530245,24952.0,133.0,37,29,3,34
89504,1063530252,17836.0,95.0,51,27,6,45
89511,1063529894,0.0,1.0,6,1,0,6
89522,1063529897,62071.0,66.0,51,6,10,41
89525,1063529881,70699.0,125.0,127,8,8,119
89526,1063529889,73043.0,332.0,58,17,17,41
89527,1063531208,65814.0,25.0,35,13,2,33
89561,1063530223,45497.0,49.0,56,45,5,51
89563,1063551311,163661.0,434.0,74,25,20,54
89586,1063530540,5391.0,255.0,121,38,3,118
89592,1063530169,59115.0,102.0,144,77,7,137
89593,1063530154,44541.0,136.0,30,24,5,25
89595,1063530168,22278.0,90.0,27,12,5,22
89596,1063530161,76339.0,122.0,46,29,7,39
89646,1063529790,13053.0,41.0,34,14,2,32
89702,1063530159,24751.0,16.0,15,14,2,13
89708,1063531217,81170.0,55.0,12,7,4,8
89715,1063530050,75330.0,113.0,53,40,9,44
89731,1063530638,10959.0,92.0,36,24,2,34
89755,1063551339,14432.0,33.0,14,13,2,12
89781,1063530704,37330.0,21.0,19,16,1,18
89785,1063530708,38716.0,470.0,42,29,3,39
89839,1063529964,389725.0,192.0,77,40,12,65
89868,1063529872,31323.0,31.0,34,15,5,29
89871,1063529868,27526.0,42.0,27,13,5,22
89874,1063529874,2880.0,8.0,14,4,1,13
89875,1063551307,22534.0,29.0,15,11,4,11
89876,1063530649,268755.0,216.0,100,31,13,87
89877,1063551298,10796.0,97.0,18,14,4,14
89907,1063529840,14640.0,175.0,37,20,4,33
89911,1063529824,3988.0,29.0,20,13,2,18
89912,1063551322,118648.0,111.0,42,29,7,35
89914,1063529977,8121.0,55.0,25,19,6,19
89917,1063529829,27931.0,118.0,52,37,4,48
89919,1063529919,10279.0,131.0,65,38,3,62
89921,1063529847,18253.0,48.0,42,22,4,38
89926,1063530615,0.0,0.0,1,0,0,1
89928,1063529835,43836.0,114.0,26,19,5,21
89929,1063530119,235630.0,91.0,63,41,4,59
89932,1063530145,274996.0,214.0,65,37,8,57
89933,1063530126,213584.0,77.0,42,20,3,39
89935,1063530121,246487.0,111.0,63,29,6,57
89941,1063530138,195877.0,84.0,18,14,3,15
89963,1063551316,23129.0,361.0,102,32,7,95
89983,1063531780,24942.0,23.0,48,42,4,44
89990,1063530636,11724.0,29.0,8,5,5,3
90015,1063530326,24525.0,47.0,32,23,5,27
90040,1063530286,110406.0,165.0,68,39,7,61
90041,1063530948,194015.0,255.0,125,69,11,114
90043,1063530265,79615.0,13.0,9,7,1,8
90047,1063530281,84750.0,33.0,22,14,3,19
90051,1063530288,206134.0,66.0,65,32,6,59
90052,1063530277,202393.0,154.0,80,32,8,72
90055,1063530260,97732.0,43.0,27,14,3,24
90056,1063530279,80305.0,33.0,30,16,2,28
90057,1063531229,41261.0,74.0,11,7,5,6
90059,1063530233,8172.0,65.0,66,52,3,63
90060,1063530227,50263.0,92.0,33,21,6,27
90065,1063530324,78680.0,213.0,76,36,17,59
90077,1063530960,0.0,0.0,5,3,0,5
90080,1063530715,32003.0,55.0,41,35,3,38
90082,1063530194,0.0,0.0,5,4,0,5
90084,1063530711,15276.0,10.0,17,16,1,16
90111,1063530187,29404.0,264.0,87,63,7,80
90204,1063551332,7123.0,54.0,7,5,3,4
90208,1063551335,33745.0,80.0,11,9,4,7
90213,1063530713,35066.0,49.0,11,7,3,8
90214,1063530010,10656.0,86.0,107,76,3,104
90215,1063530006,2054.0,40.0,45,21,1,44
90217,1063530855,47804.0,156.0,26,13,5,21
90248,1063530942,21416.0,151.0,39,26,4,35
90281,1063531471,94327.0,100.0,123,38,9,114
90307,1063530183,68431.0,203.0,38,12,9,29
90314,1063530180,39452.0,54.0,40,20,5,35
90342,1063530613,28087.0,234.0,101,68,6,95
90348,1063530061,500.0,23.0,65,24,1,64
90364,1063529999,42134.0,178.0,66,28,6,60
90380,1063530610,19683.0,70.0,66,48,4,62
90429,1063530723,10236.0,173.0,51,44,6,45
90431,1063530605,2208.0,38.0,12,7,2,10
90443,1063530727,75874.0,27.0,25,19,4,21
90451,1063530477,101485.0,147.0,56,42,7,49
90453,1063530467,3761.0,21.0,5,3,2,3
90454,1063530460,40832.0,131.0,45,5,20,25
90455,1063530432,0.0,0.0,1,0,0,1
90457,1063530446,8215.0,15.0,7,5,1,6
90468,1063530439,41753.0,31.0,14,3,2,12
90471,1063530292,0.0,2.0,30,16,0,30
90477,1063530491,17381.0,88.0,92,58,4,88
90480,1063530854,30449.0,50.0,15,12,4,11
90490,1063530848,30673.0,82.0,16,6,6,10
90493,1063530143,366586.0,62.0,38,19,3,35
90527,1063530171,97416.0,261.0,105,54,16,89
90558,1063530202,6177.0,117.0,416,43,1,415
90594,1063530175,32733.0,31.0,8,4,3,5
90616,1063532289,9849.0,11.0,23,13,2,21
90618,1063532298,84310.0,6.0,10,1,4,6
90639,1063531113,0.0,96.0,15,7,0,15
90677,1063530400,72270.0,215.0,59,16,5,54
90682,1063530362,67270.0,112.0,37,13,7,30
90746,1063530364,14101.0,50.0,22,2,7,15
90754,1063530587,45756.0,38.0,9,5,4,5
90761,1063530545,40996.0,150.0,61,40,4,57
90796,1063530514,0.0,4.0,20,15,0,20
90797,1063530489,10391.0,19.0,64,47,2,62
90799,1063530512,8450.0,27.0,9,6,1,8
90800,1063530516,13037.0,14.0,16,13,1,15
90807,1063551355,70081.0,147.0,54,38,9,45
90840,1063531174,17048.0,10.0,74,12,2,72
90880,1063530377,469.0,246.0,154,58,2,152
90882,1063531839,33199.0,156.0,27,11,8,19
90897,1063531819,20440.0,43.0,27,5,2,25
90933,1063530398,2468.0,13.0,43,11,1,42
90941,1063530374,35265.0,71.0,50,12,4,46
90946,1063530673,77538.0,107.0,113,54,21,92
90947,1063530669,52859.0,130.0,334,47,11,323
90955,1063530660,54608.0,146.0,92,51,11,81
90971,1063530590,41124.0,151.0,17,8,7,10
91016,1063530502,0.0,0.0,17,8,0,17
91020,1063530703,26107.0,43.0,36,22,2,34
91024,1063530701,80900.0,44.0,16,10,4,12
91026,1063530677,5376.0,101.0,200,80,2,198
91028,1063530408,83874.0,284.0,136,79,7,129
91031,1063530699,0.0,4.0,20,16,0,20
91032,1063530696,1754.0,11.0,45,31,1,44
91034,1063530371,43795.0,36.0,37,21,3,34
91036,1063530421,53951.0,129.0,35,17,6,29
91038,1063530412,67512.0,143.0,74,40,7,67
91060,1063532301,9927.0,138.0,15,5,2,13
91065,1063531777,17476.0,27.0,30,13,4,26
91076,1063531531,92846.0,126.0,25,17,11,14
91098,1063530429,58248.0,29.0,64,7,2,62
91109,1063530734,103563.0,135.0,87,50,12,75
91118,1063530386,22102.0,71.0,42,23,3,39
91124,1063530617,4395.0,17.0,18,14,2,16
91165,1063530434,1825.0,39.0,19,17,1,18
91224,1063530747,59293.0,93.0,35,24,4,31
91227,1063531445,4867.0,83.0,27,17,2,25
91231,1063531457,17695.0,212.0,11,5,3,8
91236,1063530894,6427.0,32.0,11,5,2,9
91247,1063531442,114579.0,76.0,22,9,6,16
91252,1063531449,10177.0,179.0,21,9,2,19
91255,1063531452,9151.0,82.0,22,4,3,19
91284,1063530654,192868.0,28.0,52,44,7,45
91302,1063530744,101202.0,164.0,17,10,4,13
91322,1063530347,98954.0,208.0,46,25,10,36
91332,1063531075,25287.0,66.0,65,17,6,59
91333,1063531066,39750.0,167.0,102,45,9,93
91334,1063531060,87660.0,103.0,178,28,10,168
91338,1063531040,2626.0,18.0,7,5,2,5
91341,1063530952,27467.0,39.0,68,38,2,66
91342,1063530333,13256.0,32.0,17,8,2,15
91343,1063531035,141360.0,78.0,20,13,3,17
91349,1063530965,34638.0,65.0,66,51,6,60
91351,1063531529,95819.0,182.0,74,42,8,66
91353,1063530924,16486.0,64.0,11,5,4,7
91371,1063532490,0.0,23.0,56,27,0,56
91378,1063532515,27701.0,70.0,69,54,7,62
91379,1063532522,14255.0,77.0,93,58,4,89
91391,1063532533,24950.0,118.0,34,26,5,29
91396,1063532292,1798.0,95.0,12,7,2,10
91405,1063530979,19094.0,124.0,31,19,5,26
91407,1063530968,57630.0,144.0,110,60,5,105
91408,1063530974,27435.0,630.0,76,34,9,67
91411,1063530981,83211.0,157.0,76,54,8,68
91454,1063530779,26713.0,87.0,19,5,5,14
91457,1063530798,14053.0,95.0,11,7,6,5
91462,1063551399,17190.0,103.0,43,34,5,38
91496,1063531914,5301.0,69.0,17,9,3,14
91516,1063532494,63221.0,149.0,45,26,4,41
91520,1063531524,47845.0,67.0,24,8,5,19
91525,1063551358,53675.0,113.0,26,19,9,17
91526,1063530769,16337.0,29.0,34,25,3,31
91531,1063532486,128343.0,48.0,73,39,5,68
91533,1063530829,4552.0,14.0,77,39,1,76
91537,1063530823,98503.0,305.0,60,24,18,42
91538,1063530780,0.0,2.0,28,12,0,28
91539,1063530932,116270.0,61.0,59,39,4,55
91540,1063530781,2346.0,61.0,7,4,1,6
91541,1063530820,0.0,14.0,45,19,0,45
91543,1063530803,24383.0,19.0,20,14,5,15
91544,1063531464,93512.0,36.0,51,33,2,49
91547,1063530651,1646.0,48.0,48,26,2,46
91560,1063530804,3676.0,32.0,31,15,3,28
91564,1063530929,0.0,3.0,24,11,0,24
91567,1063531057,15876.0,86.0,24,12,3,21
91570,1063530764,109819.0,125.0,106,56,7,99
91575,1063530752,46312.0,359.0,75,35,6,69
91577,1063531107,0.0,7.0,2,2,0,2
91579,1063530813,7946.0,36.0,40,21,2,38
91582,1063531102,1418.0,305.0,84,44,1,83
91583,1063530748,42770.0,37.0,42,23,3,39
91584,1063530808,8607.0,74.0,37,23,2,35
91587,1063531094,1880.0,28.0,10,8,2,8
91588,1063530838,14927.0,98.0,15,1,2,13
91591,1063531324,113851.0,243.0,37,28,9,28
91593,1063531320,181935.0,235.0,33,18,9,24
91597,1063531080,0.0,30.0,58,39,0,58
91601,1063531318,13525.0,132.0,27,9,6,21
91602,1063531315,77981.0,90.0,23,16,6,17
91604,1063531213,93764.0,125.0,33,21,5,28
91605,1063531513,45162.0,115.0,17,7,2,15
91611,1063531469,16664.0,126.0,114,30,7,107
91623,1063530689,0.0,0.0,10,9,0,10
91649,1063530761,70354.0,115.0,99,51,5,94
91665,1063551393,18549.0,65.0,16,9,4,12
91667,1063531814,72297.0,150.0,37,21,8,29
91669,1063531517,102063.0,285.0,46,21,7,39
91679,1063551384,65607.0,189.0,45,17,18,27
91681,1063530843,26338.0,58.0,17,7,5,12
91708,1063531422,36719.0,53.0,30,8,5,25
91721,1063530898,13404.0,82.0,70,20,2,68
91743,1063551407,21090.0,83.0,37,20,6,31
91745,1063532501,3145.0,53.0,66,54,2,64
91747,1063532538,39392.0,14.0,40,35,1,39
91748,1063530983,4035.0,18.0,34,8,2,32
91752,1063532511,2688.0,10.0,13,10,2,11
91753,1063530992,0.0,17.0,42,20,0,42
91755,1063531427,8528.0,87.0,23,15,2,21
91759,1063532510,0.0,0.0,11,8,0,11
91795,1063533244,0.0,33.0,10,6,0,10
91798,1063530881,75585.0,63.0,23,15,5,18
91801,1063531189,93393.0,168.0,23,12,9,14
91803,1063530872,9260.0,13.0,9,3,1,8
91812,1063530883,2046.0,88.0,31,28,1,30
91820,1063531197,10619.0,29.0,16,7,4,12
91821,1063530858,56688.0,102.0,20,16,4,16
91828,1063530870,44689.0,55.0,36,24,4,32
91829,1063531188,15685.0,52.0,31,15,5,26
91830,1063531186,23655.0,135.0,30,8,4,26
91831,1063530864,62030.0,116.0,36,24,5,31
91832,1063530893,76217.0,91.0,21,14,5,16
91844,1063531417,0.0,1.0,5,2,0,5
91847,1063531411,38848.0,83.0,42,28,4,38
91853,1063531401,121052.0,165.0,50,22,6,44
91863,1063531304,19097.0,90.0,18,4,8,10
91874,1063531773,1402.0,103.0,38,35,2,36
91877,1063531013,48247.0,170.0,110,51,11,99
91890,1063531393,0.0,0.0,14,8,0,14
91892,1063531392,0.0,0.0,13,6,0,13
91896,1063531122,42764.0,116.0,194,46,7,187
91897,1063531155,100342.0,82.0,61,15,6,55
91898,1063531389,6003.0,11.0,6,4,2,4
91904,1063551479,59085.0,70.0,25,20,6,19
91905,1063531131,44856.0,193.0,65,44,7,58
91907,1063531128,64738.0,29.0,22,7,4,18
91922,1063531052,411.0,25.0,9,1,2,7
91946,1063531425,166384.0,300.0,77,40,11,66
91948,1063531180,79037.0,121.0,31,6,7,24
91952,1063531465,21051.0,27.0,6,3,2,4
91953,1063551425,50990.0,103.0,35,18,6,29
91973,1063530982,20256.0,37.0,7,2,2,5
91978,1063551382,95947.0,139.0,88,35,18,70
91999,1063551400,19485.0,199.0,29,7,7,22
92004,1063531498,18384.0,30.0,34,25,2,32
92006,1063531501,6629.0,22.0,13,7,2,11
92009,1063551430,141303.0,186.0,73,29,5,68
92013,1063531492,10299.0,81.0,60,27,1,59
92015,1063532673,94175.0,466.0,104,24,10,94
92028,1063531522,22775.0,79.0,36,13,10,26
92045,1063531479,119494.0,78.0,42,17,4,38
92047,1063530989,0.0,0.0,1,0,0,1
92051,1063531518,11601.0,83.0,21,5,3,18
92069,1063531167,15903.0,21.0,35,24,5,30
92070,1063532668,225933.0,154.0,74,23,17,57
92081,1063531347,942.0,17.0,6,4,1,5
92082,1063531797,9459.0,34.0,60,30,3,57
92084,1063551418,36522.0,141.0,104,26,4,100
92094,1063531246,30136.0,170.0,54,43,8,46
92106,1063531747,5462.0,338.0,90,33,1,89
92126,1063531994,516.0,8.0,18,15,1,17
92133,1063531997,38119.0,202.0,70,28,7,63
92143,1063531242,69339.0,212.0,63,28,10,53
92169,1063531808,35230.0,71.0,22,10,5,17
92172,1063531342,19818.0,66.0,8,2,3,5
92173,1063531976,0.0,0.0,11,5,0,11
92177,1063531804,41167.0,83.0,65,48,5,60
92179,1063531745,93942.0,118.0,15,8,9,6
92181,1063532081,0.0,114.0,67,27,0,67
92191,1063531328,4714.0,9.0,8,5,2,6
92192,1063531336,1404.0,142.0,38,7,5,33
92194,1063531335,16091.0,10.0,19,18,2,17
92195,1063531338,4738.0,21.0,4,2,2,2
92196,1063531340,1744.0,39.0,5,1,3,2
92199,1063531221,34103.0,23.0,32,22,3,29
92200,1063531275,141401.0,218.0,136,72,19,117
92202,1063531214,52336.0,116.0,19,8,10,9
92204,1063531282,25784.0,25.0,44,35,1,43
92205,1063531250,31070.0,104.0,91,56,4,87
92207,1063551423,27396.0,52.0,70,60,8,62
92235,1063531474,81907.0,181.0,23,12,5,18
92246,1063531254,2772.0,58.0,14,7,1,13
92253,1063531859,58472.0,220.0,73,55,6,67
92265,1063531850,11340.0,48.0,47,29,2,45
92273,1063531795,43796.0,148.0,40,30,10,30
92277,1063531361,40746.0,150.0,100,62,7,93
92280,1063531355,934.0,24.0,27,19,1,26
92281,1063531383,12853.0,235.0,30,7,5,25
92282,1063531370,8303.0,33.0,11,8,3,8
92285,1063531364,39904.0,182.0,18,10,9,9
92287,1063531350,39752.0,33.0,43,31,4,39
92298,1063533906,34192.0,149.0,31,15,8,23
92303,1063538141,35288.0,35.0,67,35,2,65
92316,1063551412,63668.0,17.0,2,2,2,0
92395,1063531913,64620.0,109.0,19,2,12,7
92548,1063532027,223818.0,98.0,85,47,6,79
92571,1063531907,0.0,0.0,1,0,0,1
92614,1063551460,11849.0,49.0,27,7,4,23
92620,1063531785,242775.0,142.0,38,28,9,29
92629,1063532304,40071.0,72.0,72,60,4,68
92630,1063551509,44547.0,81.0,12,4,5,7
92633,1063532311,15214.0,55.0,36,23,2,34
92638,1063551512,2189.0,13.0,8,5,1,7
92648,1063532308,0.0,9.0,7,4,0,7
92653,1063531923,8270.0,32.0,12,1,2,10
92683,1063531698,5669.0,22.0,22,18,2,20
92684,1063531701,25946.0,81.0,15,11,1,14
92686,1063531683,51116.0,52.0,49,35,3,46
92687,1063551449,26511.0,151.0,60,30,8,52
92688,1063531679,16979.0,149.0,78,50,6,72
92689,1063531686,22909.0,39.0,84,49,3,81
92690,1063531691,15430.0,58.0,66,51,3,63
92691,1063531754,10092.0,50.0,50,23,5,45
92693,1063531863,4715.0,19.0,78,22,1,77
92696,1063531751,54251.0,229.0,27,16,12,15
92697,1063551437,60748.0,188.0,41,31,8,33
92699,1063551435,58154.0,180.0,140,43,12,128
92700,1063531505,4572.0,35.0,6,2,4,2
92708,1063531736,14296.0,144.0,14,11,2,12
92713,1063531727,51128.0,125.0,67,31,8,59
92714,1063533097,3222.0,13.0,29,21,1,28
92716,1063531720,23563.0,27.0,63,31,1,62
92769,1063531718,924.0,43.0,11,4,5,6
92814,1063531562,434760.0,151.0,85,48,13,72
92819,1063531559,929.0,23.0,59,37,4,55
92824,1063531556,0.0,195.0,33,16,0,33
92827,1063531555,0.0,0.0,12,6,0,12
92861,1063532966,4635.0,26.0,22,16,2,20
92866,1063532956,91370.0,269.0,76,55,12,64
92867,1063531708,6724.0,31.0,19,8,2,17
92878,1063531716,19358.0,27.0,47,27,2,45
92879,1063531714,19619.0,88.0,63,20,6,57
92884,1063531710,0.0,0.0,7,5,0,7
92885,1063531904,13640.0,89.0,31,18,3,28
92922,1063531677,0.0,1.0,15,11,0,15
92941,1063531665,1878.0,30.0,24,17,2,22
92944,1063531999,11547.0,99.0,7,2,5,2
92950,1063531661,20929.0,15.0,40,18,1,39
92957,1063531650,1318.0,13.0,7,5,1,6
92964,1063531646,40155.0,22.0,193,28,2,191
92977,1063531637,0.0,0.0,2,1,0,2
92981,1063531633,10500.0,8.0,16,9,1,15
92984,1063531627,18924.0,21.0,10,7,3,7
92990,1063531573,44024.0,53.0,56,34,3,53
92991,1063531580,16793.0,109.0,57,31,4,53
92995,1063531877,61445.0,243.0,18,9,6,12
93002,1063531876,9809.0,3.0,7,1,1,6
93006,1063531584,11618.0,178.0,6,4,3,3
93010,1063531622,13743.0,18.0,40,16,3,37
93023,1063531618,1968.0,32.0,44,26,1,43
93027,1063531609,59655.0,41.0,8,4,3,5
93038,1063531596,0.0,31.0,49,27,0,49
93042,1063531705,9672.0,42.0,59,12,3,56
93046,1063551433,34476.0,98.0,40,18,4,36
93048,1063531539,9720.0,197.0,46,34,3,43
93070,1063532021,37742.0,212.0,92,40,7,85
93072,1063532007,0.0,0.0,3,1,0,3
93077,1063532006,21899.0,70.0,51,31,3,48
93088,1063551463,47383.0,135.0,26,18,5,21
93103,1063551471,295.0,8.0,9,2,1,8
93105,1063531873,12636.0,96.0,17,6,3,14
93121,1063532948,37478.0,160.0,58,38,8,50
93122,1063531991,26908.0,158.0,30,17,7,23
93134,1063532891,820.0,1.0,4,0,1,3
93141,1063532887,1446.0,2.0,5,0,1,4
93150,1063531848,27164.0,85.0,17,9,5,12
93156,1063532391,12537.0,211.0,114,33,7,107
93164,1063532403,16746.0,131.0,53,26,8,45
93166,1063532412,477.0,33.0,42,25,1,41
93174,1063534910,9318.0,8.0,13,4,1,12
93177,1063534899,48994.0,141.0,52,38,8,44
93183,1063531536,89106.0,244.0,45,14,12,33
93189,1063532417,42024.0,52.0,55,22,2,53
93200,1063531840,1946.0,14.0,10,8,1,9
93241,1063534301,72685.0,92.0,48,35,7,41
93256,1063532256,8617.0,25.0,15,11,1,14
93299,1063532264,10876.0,52.0,24,12,5,19
93301,1063532268,5989.0,8.0,26,18,1,25
93325,1063532484,0.0,6.0,35,21,0,35
93335,1063531763,68316.0,191.0,37,17,12,25
93338,1063532658,59099.0,184.0,75,38,8,67
93339,1063532652,39388.0,119.0,30,10,5,25
93342,1063531986,26400.0,18.0,8,6,1,7
93368,1063551515,127287.0,118.0,20,10,7,13
93400,1063531867,10712.0,83.0,48,22,4,44
93424,1063532477,23885.0,120.0,27,20,6,21
93430,1063532645,49971.0,77.0,43,21,6,37
93442,1063532945,20890.0,141.0,31,23,5,26
93459,1063532884,4090.0,15.0,6,3,2,4
93463,1063532356,179.0,9.0,44,21,1,43
93481,1063531966,34944.0,52.0,56,31,6,50
93485,1063531962,50006.0,44.0,79,38,4,75
93486,1063531956,636636.0,226.0,95,65,13,82
93487,1063531953,179118.0,167.0,40,28,6,34
93493,1063531951,69124.0,113.0,73,45,6,67
93494,1063531943,64619.0,76.0,105,52,4,101
93519,1063531940,147699.0,86.0,130,57,7,123
93526,1063531939,27295.0,49.0,14,7,7,7
93529,1063531932,157570.0,113.0,39,21,6,33
93539,1063532270,31484.0,104.0,64,35,3,61
93540,1063532283,10039.0,41.0,27,11,3,24
93542,1063532379,1089.0,21.0,13,3,1,12
93544,1063532244,156534.0,265.0,58,35,8,50
93545,1063532421,0.0,8.0,55,24,0,55
93547,1063533354,42634.0,80.0,26,10,6,20
93549,1063532462,12290.0,4.0,34,13,3,31
93554,1063532459,176236.0,76.0,49,32,6,43
93555,1063531984,15643.0,70.0,52,15,4,48
93561,1063531981,2939.0,14.0,9,3,1,8
93567,1063532104,5217.0,94.0,10,5,3,7
93568,1063532099,12452.0,97.0,51,41,4,47
93573,1063532091,68116.0,160.0,31,14,6,25
93574,1063532086,3556.0,19.0,35,27,1,34
93577,1063532231,41434.0,26.0,21,14,4,17
93586,1063532229,135609.0,71.0,42,35,5,37
93595,1063531978,9818.0,115.0,38,10,4,34
93597,1063532218,0.0,1.0,14,8,0,14
93598,1063532210,2279.0,21.0,38,27,1,37
93599,1063532084,4531.0,40.0,61,51,3,58
93600,1063532207,5524.0,61.0,26,15,2,24
93612,1063532181,0.0,0.0,34,23,0,34
93614,1063532169,12427.0,27.0,23,17,1,22
93615,1063532833,12813.0,14.0,27,18,1,26
93618,1063532201,4062.0,8.0,21,10,1,20
93620,1063532163,53909.0,203.0,72,41,5,67
93622,1063532869,2123.0,124.0,79,30,6,73
93623,1063532194,22714.0,43.0,43,20,4,39
93624,1063532856,66804.0,35.0,45,31,4,41
93625,1063532831,12813.0,94.0,119,69,1,118
93626,1063532158,318803.0,181.0,161,61,12,149
93628,1063531930,72680.0,77.0,124,43,7,117
93629,1063532152,13558.0,149.0,20,16,3,17
93650,1063532426,32240.0,70.0,64,36,3,61
93652,1063532347,2268.0,3.0,13,10,1,12
93655,1063532339,20506.0,100.0,70,26,3,67
93657,1063532332,42366.0,159.0,67,27,7,60
93676,1063532322,52897.0,139.0,52,27,7,45
93678,1063532367,9907.0,11.0,5,1,1,4
93680,1063531973,0.0,9.0,75,51,0,75
93682,1063532556,4553.0,59.0,73,25,2,71
93684,1063531890,0.0,0.0,4,0,0,4
93690,1063533458,49542.0,266.0,20,9,12,8
93716,1063532449,61587.0,45.0,35,20,3,32
93723,1063551496,126416.0,164.0,31,24,8,23
93725,1063551500,115169.0,71.0,20,12,7,13
93726,1063532135,0.0,0.0,21,1,0,21
93728,1063532112,88662.0,41.0,60,21,4,56
93729,1063532319,9378.0,129.0,26,13,6,20
93730,1063532143,0.0,0.0,1,0,0,1
93731,1063532129,89880.0,46.0,19,14,5,14
93733,1063534159,80318.0,81.0,41,27,6,35
93734,1063533330,6093.0,80.0,62,28,2,60
93746,1063533329,0.0,45.0,30,20,0,30
93753,1063532437,70823.0,312.0,172,41,12,160
93754,1063532116,60688.0,40.0,31,26,4,27
93759,1063532607,185186.0,94.0,43,33,8,35
93760,1063532603,153692.0,65.0,12,3,3,9
93761,1063532597,193864.0,138.0,38,17,12,26
93766,1063533323,0.0,0.0,57,31,0,57
93779,1063532436,23100.0,66.0,41,22,4,37
93786,1063532429,11689.0,23.0,15,8,3,12
93847,1063532824,15073.0,22.0,52,45,1,51
93849,1063532756,1901.0,1.0,6,3,1,5
93851,1063533239,14198.0,13.0,29,15,1,28
93853,1063533233,0.0,8.0,16,9,0,16
93854,1063532745,12570.0,14.0,3,2,1,2
93855,1063532821,0.0,17.0,58,49,0,58
93856,1063533232,36745.0,179.0,25,10,4,21
93859,1063533220,0.0,3.0,25,14,0,25
93876,1063532938,8295.0,94.0,31,23,6,25
93887,1063532432,65886.0,210.0,67,36,7,60
93906,1063532472,8697.0,19.0,32,24,3,29
93909,1063532560,0.0,1.0,10,3,0,10
93913,1063532593,250756.0,100.0,50,33,8,42
93917,1063532583,33014.0,175.0,49,33,5,44
93930,1063532642,24501.0,140.0,14,3,4,10
93931,1063551485,49277.0,298.0,42,25,6,36
93932,1063543020,160440.0,88.0,90,34,10,80
93933,1063532466,0.0,9.0,1,1,0,1
93935,1063533852,32658.0,109.0,69,47,7,62
93965,1063532737,18807.0,70.0,56,20,2,54
93966,1063532735,15963.0,88.0,14,10,3,11
93973,1063533141,2536.0,15.0,24,11,1,23
93974,1063532635,119966.0,93.0,36,19,9,27
93975,1063533128,6956.0,19.0,10,1,2,8
93978,1063532633,11424.0,276.0,76,50,6,70
93980,1063532068,180111.0,76.0,44,22,6,38
93981,1063533131,13149.0,27.0,30,11,2,28
93982,1063532057,53228.0,135.0,37,15,10,27
93983,1063532046,0.0,2.0,8,2,0,8
93985,1063532627,63494.0,81.0,80,57,5,75
93988,1063532037,18700.0,75.0,48,27,6,42
93989,1063551541,56398.0,179.0,76,25,16,60
93990,1063532028,96037.0,231.0,38,18,12,26
93991,1063532624,100.0,5.0,14,9,1,13
93993,1063533515,8330.0,90.0,18,15,3,15
93999,1063533149,8378.0,89.0,5,3,3,2
94002,1063551532,23117.0,17.0,4,1,3,1
94005,1063551538,12154.0,15.0,8,2,2,6
94007,1063533117,28556.0,113.0,44,28,6,38
94024,1063551526,32180.0,66.0,27,9,7,20
94062,1063533164,10668.0,336.0,39,14,3,36
94088,1063534067,106728.0,244.0,98,38,19,79
94091,1063534061,0.0,0.0,19,3,0,19
94092,1063534049,42225.0,106.0,15,4,6,9
94096,1063532572,31967.0,87.0,47,14,12,35
94113,1063533491,39851.0,167.0,68,47,6,62
94114,1063532620,15772.0,252.0,19,8,8,11
94120,1063532611,0.0,1.0,10,10,0,10
94162,1063532811,6841.0,33.0,38,27,3,35
94165,1063551522,67592.0,130.0,38,34,7,31
94197,1063532806,12060.0,128.0,31,19,6,25
94225,1063532465,0.0,67.0,61,34,0,61
94226,1063532874,36036.0,204.0,28,2,7,21
94235,1063532872,8545.0,8.0,4,3,1,3
94237,1063534223,70233.0,54.0,41,24,6,35
94239,1063534212,36174.0,168.0,22,7,8,14
94242,1063534225,2247.0,17.0,14,3,2,12
94244,1063532568,35820.0,107.0,73,44,7,66
94266,1063532592,146723.0,63.0,80,60,2,78
94300,1063532684,85054.0,73.0,136,80,5,131
