id_distribuidor,id_red,id_operacion,tipo_prestamo,perdida_cosecha
101062,101338,101344,prestamo_personal_red,0.0
101063,101806,101810,prestamo_personal_red,0.0
101063,111452,111456,prestamo_personal_red,0.0
101063,122175,122179,prestamo_personal_red,0.0
101063,134022,134025,prestamo_personal_red,0.0
101063,144600,144602,prestamo_personal_red,0.0
101065,101806,101812,prestamo_personal_red,0.0
101065,111452,111458,prestamo_personal_red,0.0
101065,122175,122181,prestamo_personal_red,0.0
101065,134022,134027,prestamo_personal_red,0.0
101065,144600,144604,prestamo_personal_red,0.0
101066,102575,102580,prestamo_personal_red,0.0
101066,124959,124963,prestamo_personal_red,0.0
101066,135870,135872,prestamo_personal_red,0.0
101066,146754,146756,prestamo_personal_red,0.0059602688395495
101070,102575,102576,prestamo_personal_red,0.0
101071,102575,102577,prestamo_personal_red,0.0
101080,101459,101464,prestamo_personal_red,0.0
101080,101080,105165,linea,0.0
101080,112298,112303,prestamo_personal_red,0.0706365384615383
101083,102416,102425,prestamo_personal_red,0.0
101083,112239,112248,prestamo_personal_red,0.0
101083,101083,126695,linea,0.5920205258315762
101083,101083,126697,linea,0.5920205258315762
101083,134046,134053,prestamo_personal_red,0.0
101083,144129,144136,prestamo_personal_red,0.0
101083,101083,148864,linea,0.2444285376036211
101083,101083,148865,linea,0.2444285376036211
101084,102416,102427,prestamo_personal_red,0.0
101088,101749,101751,prestamo_personal_red,0.0
101090,101749,101752,prestamo_personal_red,0.0
101091,102161,102169,prestamo_personal_red,0.0
101091,111961,111969,prestamo_personal_red,0.0
101091,121818,121825,prestamo_personal_red,0.0
101091,101091,126286,linea,0.4542075
101091,133940,133947,prestamo_personal_red,0.0
101091,101091,140856,linea,0.3299324433108144
101091,101091,141529,linea,0.2718480906160302
101091,101091,142420,linea,0.223893115917427
101091,145224,145231,prestamo_personal_red,0.0
101091,101091,151796,linea,0.1925945587587144
101091,101091,153133,linea,0.2128435491485282
101092,102416,102421,prestamo_personal_red,0.0
101092,112239,112244,prestamo_personal_red,0.0
101092,134046,134050,prestamo_personal_red,0.0
101092,144129,144133,prestamo_personal_red,0.0
101094,102416,102424,prestamo_personal_red,0.0
101094,112239,112247,prestamo_personal_red,0.0
101094,134046,134052,prestamo_personal_red,0.0
101094,144129,144135,prestamo_personal_red,0.0
101096,102416,102423,prestamo_personal_red,0.0
101096,112239,112246,prestamo_personal_red,0.0
101096,144129,144150,prestamo_personal_red,0.0
101133,102590,102595,prestamo_personal_red,0.0
101133,111411,111416,prestamo_personal_red,0.5385607116384967
101142,102590,102596,prestamo_personal_red,0.0
101142,111411,111417,prestamo_personal_red,0.5385607116384967
101143,101524,101552,prestamo_personal_red,0.0
101149,101760,101761,prestamo_personal_red,0.0
101149,110853,110854,prestamo_personal_red,0.0
101149,119822,119823,prestamo_personal_red,0.0
101149,131095,131096,prestamo_personal_red,0.0
101149,140958,140959,prestamo_personal_red,0.0
101149,152185,152186,prestamo_personal_red,0.0
101151,101760,101767,prestamo_personal_red,0.0
101151,101151,107908,linea,0.0
101151,110853,110858,prestamo_personal_red,0.0
101151,140958,140970,prestamo_personal_red,0.0
101151,152185,152189,prestamo_personal_red,0.0
101164,101570,101576,prestamo_personal_red,0.137501687499585
101181,101570,101578,prestamo_personal_red,0.137501687499585
101182,101570,101577,prestamo_personal_red,0.137501687499585
101204,103289,103290,prestamo_personal_red,0.0
101204,115513,115514,prestamo_personal_red,0.0
101204,126844,126845,prestamo_personal_red,0.1226468888888888
101208,101934,101939,prestamo_personal_red,0.0
101208,101208,104950,linea,0.5486424999999999
101208,101208,105347,linea,0.2332416666666666
101208,112144,112149,prestamo_personal_red,0.0
101208,101208,119091,linea,0.5387181249999999
101208,122685,122690,prestamo_personal_red,0.1932043478260869
101208,101208,128011,linea,0.4879034450603469
101208,101208,128027,linea,0.4879034450603469
101209,101806,101808,prestamo_personal_red,0.0
101209,111452,111454,prestamo_personal_red,0.0
101211,101934,101938,prestamo_personal_red,0.0
101211,111106,111110,prestamo_personal_red,0.0
101211,121440,121444,prestamo_personal_red,0.0
101211,101211,127055,linea,0.699725
101212,101934,101936,prestamo_personal_red,0.0
101212,111106,111108,prestamo_personal_red,0.0
101212,121440,121442,prestamo_personal_red,0.0
101214,102532,102536,prestamo_personal_red,0.0
101214,112326,112330,prestamo_personal_red,0.2102669979581933
101215,101934,101940,prestamo_personal_red,0.0
101215,111106,111112,prestamo_personal_red,0.0
101215,121440,121445,prestamo_personal_red,0.0
101216,102852,102857,prestamo_personal_red,0.0
101216,123151,123156,prestamo_personal_red,0.0
101216,134475,134480,prestamo_personal_red,0.0
101216,144059,144064,prestamo_personal_red,0.3930889043120978
101219,101934,101937,prestamo_personal_red,0.0
101219,111106,111109,prestamo_personal_red,0.0
101219,101219,112362,linea,0.0
101219,121440,121443,prestamo_personal_red,0.0
101220,102532,102535,prestamo_personal_red,0.0
101220,112326,112329,prestamo_personal_red,0.2102669979581933
101228,102852,102856,prestamo_personal_red,0.0
101228,123151,123155,prestamo_personal_red,0.0
